,injury_report,tweet
1628,0,Projected to be picked right around where they sit at No. 15.
1629,0,"Just saw a news report on COVID-19. It said the states with the lowest vaccination rates have the highest rates of new cases of the virus, particularly with the Delta variant."
1630,0,Maybe #Brewers will draft him. They've done pretty well picking Brandon Woodruff and Ethan Small out of Mississippi State.
1631,0,"#Brewers RHP Brandon Woodruff, on the mound tonight   vs. Mets at Citi Field, has been definition of staff ace. Team is 12-4 in his starts. Consistently gives his team a chance to win."
1632,0,It will be fine! You've had your scare.  Have a nice nap.
1633,0,"Flying early this morning too! Good luck, Lori. Looking forward to our Bucks coverage."
1634,0,That's the 4th of July spirit!
1635,0,Milwaukee Journal Sentinel: Brewers send three pitchers to the All-Star Game for the first time   https://t.co/UbWfMxg1yw
1636,0,"Wouldn't surprise me if he is added. Perhaps as a substitute for teammate Woodruff,  who is scheduled to pitch Sunday and wouldn't be available for ASG. Let's see what happens."
1637,0,Helps replace departed Hernan Perez.
1638,0,"The #Brewers send three pitchers to All-Star Game for first time ever: Brandon Woodruff,  Corbin Burnes and Josh Hader."
1639,0,"I'm not there but there is a LHP starting for Pirates, which explains all the RH hitters for Brewers (that plus getting some rest for guys during long stretch without days off)."
1640,0,Happy Birthday to us! Hope everyone has a great day!
1641,0,"Milwaukee Journal Sentinel: Trea Young is starting, Giannis is out for Game 6 of the Eastern Conference finals   https://t.co/GcOIWCauFz"
1642,0,"#Brewers have 8 game lead over new second place team in NL Centrall, the Cincinnati Reds."
1643,0,One more for the burgers. #Brewers
1644,0,"Milwaukee Journal Sentinel: After several back-and-forth seasons, Tyrone Taylor is proving he belongs with Brewers   https://t.co/AY6lDMjGTB"
1645,0,"The #Brewers notes provided by @MikeVassallo13 give us this interesting tidbit: During the 10-game winning streak, team has plus-47 run differential (73-26). Prior to that, it was minus-7 (291-298) for the entire season."
1646,0,Shortstop Willy Adames has 'the right answer to a lot of things right now' for the red-hot Milwaukee Brewers  https://t.co/bRInEtjpIH via @journalsentinel
1647,0,Avi Garcia back in RF for #Brewers today.
1648,0,A legend! Honored to be a friend.
1649,0,Thanks for the transaction summary.
1650,0,Counsell said Lo Cain should be ready to go on minor league rehab at end of this road trip but will be lengthy assignment.
1651,1,Looks like deGrom against Anderson.
1652,0,Next start against the #Brewers.
1653,0,Wow. Yeison Coca being bumped up all the way from Class A Wisconsin.
1654,0,Dogs are the best.
1655,0,"With past three first-round picks performing well in minors, Brewers ready to add another in draft  https://t.co/Kt6wGPllXC via @journalsentinel"
1656,0,Another active day on #Brewers roster.
1657,0,Two players to watch in #Brewers system who aren't ranked among the top prospects.
1658,0,Milwaukee Journal Sentinel: Brewers' Aaron Ashby optioned to Class AAA Nashville; Alec Bettinger recalled   https://t.co/DFSnn7gwRP
1659,0,Milwaukee Journal Sentinel: How Bradley Jr. used some deception to start a 'pretty special' double play for Brewers   https://t.co/GZAesyIWGd
1660,0,"Milwaukee Journal Sentinel: Brewers 7, Pirates 2: Winning streak reaches nine games but Burnes, Wong leave early   https://t.co/dN2FFFBPub"
1661,0,"Well, they actually did it in 2018 if you count postseason."
1662,0,"Counsell talked about recent additions Hunter Strickland, Jake Cousins and Miguel Sanchez solidifying the bullpen from top to bottom now. Joined the already successful group of Hader, Williams, Boxberger, Suter and Richards."
1663,0,Counsell said Ashby will continue to pitch in short bursts in Nashville to stay ready in that role if needed.
1664,0,Counsell said the main point he made with Ashby before he was sent back down was to learn from yesterday. That's always the goal -- learn and be better next time.
1665,1,Counsell said Avi Garcia has a sore hamstring but can play if needed. Not considered a major issue.
1666,0,I just assumed it meant summer was over.
1667,0,I guess you guys are happy to be on the road even if it means being with @AdamMcCalvy. The price you have to pay.
1668,0,"The #Brewers radio gang is back on the road! Congrats, guys. And, c'mon, the only way you knew you were actually in Pittsburgh was the rain!"
1669,0,"Bettinger, who has been starting for @nashvillesounds, provides a long-relief arm tonight for #Brewers if needed after bullpen covered 8 1/3 innings yesterday."
1670,1,#Brewers option LHP Aaron Ashby back to @nashvillesounds after his tough MLB debut yesterday and recall RHP Alec Bettinger from that club. LHP Angel Perdomo reinstated from 10-day IL and optioned to that same club.
1671,0,"#Brewers INF Luis Urias has shown more and more pop as season progresses: .365 SLG in April, .390 SLG in May and .510 SLG in June. Has hit 10 HRs in 285 PAs after hitting none in 120 PAs last season."
1672,0,"For those who didn't see it, #Brewers home game on Sunday, July 25 against the Chicago White Sox has been moved to 6:08 pm CDT for Sunday Night Baseball."
1673,0,"Brewers hit mathematical midpoint of season with full head of steam, and Willy Adames has supplied the fuel  https://t.co/qQX87yGYZq via @journalsentinel"
1674,0,Milwaukee Journal Sentinel: Brewers hit season's midpoint with head of steam and big divisional lead   https://t.co/qQX87ypo7S
1675,0,Milwaukee Journal Sentinel: Brewers utility man Jace Peterson is 'a really dang good baseball player'   https://t.co/Use0cBxsCx
1676,0,"Milwaukee Journal Sentinel: Brewers 15, Cubs 7: Down seven in the first, Brewers roar back for sweep   https://t.co/YUUepvGFYI"
1677,0,A source has told ESPN the #Brewers are hot.
1678,0,"Craig Counsell on the impact Willy Adames has made on #Brewers: ""He’s performing at a crazy high level right now. Just the magnitude of his home runs right now has been pretty incredible more than anything."""
1679,0,"For two-plus months, #Brewers had worst offense in majors. In sweep of Cubs, they scored 31 runs, most runs in a 3-game series by #Brewers since 2012 season vs. Houston (31)."
1680,0,#Brewers had 10-run inning to beat Cubs 14-4 in first game. Collected only two hits but won second game 2-1. Then erased 7-0 lead in first to win third game 15-7. Crazy ass series.
1681,0,"It was the right player, at the right moment, in the seemingly perfect situation  But this time, there were no late heroics from Shohei Ohtani  More from a game where the #Angels were stymied again and again by the Red Sox defense – right down to the end:  https://t.co/iHtQG8l3QN"
1682,0,"Joe Maddon thought José Suarez got out of rhythm after giving up the home run tonight, but called it a ""good learning experience against a good ball club.”   Maddon also confirmed Suarez will get another start the next time through the rotation"
1683,0,"Joe Maddon didn't like that they overturned this call. He didn't think it was ""clear and convincing"""
1684,0,#OhtaniExitVeloWatch: 101.3 mph
1685,0,"Final: Red Sox 5, Angels 4  #Angels are 42-42  Ohtani hit it hard but right into the shift. Angels strand the tying and winning runs on base. Red Sox defense made some big plays tonight"
1686,0,Fletcher got on. Shohei Ohtani coming up with the tying run at second and winning run at first
1687,0,"Jose Rojas goes the other way for an RBI single in the ninth. It's a one-run game with two outs. David Fletcher up next, Shohei Ohtani after him if it gets there  5-4 Red Sox, B9"
1688,0,"Jose Rojas this year  Hits: 26 Doubles: 13 Home runs: 4  Just hit a solo shot in the seventh to make it a two-run game  5-3 Red Sox, B7"
1689,0,The Angels came away with nothing in the inning
1690,0,"Well, Kiké Hernández just made another great play, throwing out Max Stassi at second from the warning track in right-center  Angels could have had runners at second and third and no outs. Instead, there's one away in the sixth  Still 5-2 Red Sox, B6"
1691,0,@FabianArdaya Apparently his helmet only falls off on the bases now  https://t.co/ob0SQQGejj
1692,0,"David Fletcher drove in one run ... but then Jose Rojas was thrown out at home trying to score on a Shohei Ohtani base hit  Initially was called safe, but overturned on review. Here was the best look  5-2 Red Sox, end 5th  https://t.co/2aR3AXQCwr"
1693,0,Jose Rojas this year  Hits: 25 Doubles: 13
1694,0,"Danny Santana swats Watson's first pitch into right, scoring Xander Bogaerts (who reached on an error by Luis Rengifo to begin the inning)  5-1 Red Sox, T5"
1695,0,"This game just keeps humming along. With two on and two outs in the fifth, Tony Watson will take over for Dylan Bundy.  Angels pitchers have already thrown 122 pitches to get 14 outs  Still 4-1 Red Sox, T5"
1696,0,"Home runs remain a problem for Dylan Bundy. Rafael Devers just took him deep to right in a 3-0 count for a two-run shot. It's the 16th Bundy has allowed this year (he gave up only 5 last season)  4-1 Red Sox, T4"
1697,0,"Dylan Bundy is taking the mound to begin the fourth  José Suarez's final line: 3 ip, 2 runs, 3 hits, 4 walks, 3 strikeouts, 75 pitches (45 strikes)"
1698,0,David Fletcher has extended his hitting streak to 19 games
1699,0,"José Suarez's pitch count remains a concern (it's up to 75 now) but he worked around a one-out walk in the third  Still 2-1 Red Sox, mid 3rd"
1700,0,Lol this is a great camera angle  https://t.co/BrgAMYHZX1
1701,0,"José Suarez is back out to begin the third, but Bundy is still up in the 'pen"
1702,0,"Juan Lagares hit a sac fly to put the Angels on the board, but then Kiké Hernández robbed Luis Rengifo of a two-run homer in center to end the inning  2-1 Red Sox, end 2nd"
1703,0,"Dylan Bundy began warming up in the top of the second, and hasn't stopped with the Angels at the plate now..."
1704,0,"Working quick had been one of José Suarez's strengths out of the bullpen this season. But through the first two innings of this start, he has already thrown 55 pitches  A Rafael Devers RBI single made it 2-0 Red Sox, mid 2nd"
1705,0,"José Suarez fell behind Christian Arroyo 2-0, then threw a fastball over the inside half of the plate. Arroyo hit it over the wall in left.  1-0 Red Sox, T2"
1706,0,"Suarez struck out a couple, then walked a couple, then got a pop out to end the inning. Needed 25 pitches to get through the inning."
1707,0,Kiké Hernández has been a good fastball hitter this year. José Suarez just threw three straight against him to open his first start of the season with a strikeout
1708,0,"Pregame #Angels updates on Trout, Rendon, Ward and Upton   https://t.co/wfqriSsZ8L"
1709,0,@FabianArdaya Fun phone tweet misspellings are back!
1710,0,#Angels today: LHP José Suarez vs. LHP Martín Pérez  https://t.co/O4T38QVwsP
1711,0,"Joe Maddon said Kevin Cash (who is managing the AL team in the ASG) told him he would have Shohei Ohtani play both ways in the All-Star Game  They’re just figuring out how exactly it will work, when he will pitch, how many ABs he’ll take, etc…"
1712,1,Anthony Rendon (hamstring) and Taylor Ward (finger) are out of the #Angels lineup today
1713,0,Update: He just sent one to the rock pile
1714,0,Trout still has a compression sleeve over that right calf. These haven’t looked like completely full intensity swings either. But still a good sign to see him out here
1715,0,Mike Trout is taking swings on the field right now  https://t.co/KFnUEH1Srh
1716,0,"Also, seeing as today is Shohei Ohtani's 27th birthday, sharing this out one more time:  https://t.co/P6AJb5nhAZ"
1717,0,"Also, more on Jared Walsh's All-Star nod and Ohtani's selection as a pitcher too  https://t.co/XXZnJK6Cs2"
1718,0,"From last night:  -Another comeback -Ohtani's record-tying 31st home run -The perils of an overworked bullpen -Injury updates on Rendon, Ward, Upton  And more here:  https://t.co/mhgCFTlTFA"
1719,0,"At some point, the #Angels will need consistently strong pitching again if they want to keep stringing together wins  But right now, timely offense is working too  More on how their third comeback (and second walk-off) this week lifted them back over .500  https://t.co/cHm61O60qR"
1720,0,"Maddon said even if they don't play tomorrow, ""it should not be something elongated. That's the original diagnosis I've been given."""
1721,1,Joe Maddon said the training staff doesn't think Rendon or Ward have anything serious. He didn't rule out either of them for tomorrow.  Maddon said Rendon got hurt charging a grounder and Ward jammed his finger diving back on the bases.
1722,0,"Final: Angels 6, Orioles 5  #Angels are 42-41  Here's how they won:  https://t.co/vB1Tw3swVw"
1723,0,Juan Lagares walks it off with a two-run double. Angels win 6-5. Wow.
1724,0,"The Angels have the bases loaded with no outs in the ninth. José Iglesias walked, Kurt Suzuki snuck a grounder up the middle, then Jose Rojas (after fouling off two bunts) lined a single into center  Juan Lagares, David Fletcher and Shohei Ohtani are the next three batters"
1725,0,"Cedric Mullins takes Raisel Iglesias deep. Five straight runs for Baltimore.  5-4 Orioles, T9"
1726,0,"Angels failed to score in the eighth, but Raisel Iglesias is coming on to begin the ninth anyway. This is his third day in a row making an appearance (second time this season he's done that)  Still 4-4"
1727,0,Mike Mayers pitched a scoreless top of the eighth out of the bullpen. Raisel Iglesias is now up and throwing as the Angels come to the plate in the bottom of the eighth.  It's still 4-4
1728,1,"#Angels say Anthony Rendon left the game with left hamstring tightness  Also, Taylor Ward is having his right index finger examined. Jose Rojas pinch-hit for him in the sixth"
1729,0,"Orioles pinch-hitter Cedric Mullins slices an RBI bloop single off Andrew Wantz to tie the game. The Angels' 4-0 lead has disappeared.  4-4, T6"
1730,0,"Annnnnd Slegers has let both inherited runners score (plus another one of his own) after back-to-back doubles  That's it for him. Andrew Wantz will make his MLB debut with the tying run at second  4-3 #Angels, T6"
1731,0,"Don't know why, but Anthony Rendon just came out of the game. His only action this inning was charging a grounder a few at-bats ago.   Luis Rengifo took over in his place"
1732,0,"Patrick Sandoval's day is over after giving up an infield single and walk to begin the sixth. He exits after 101 pitches  Aaron Slegers takes over with no outs  4-0 #Angels, T6"
1733,0,More on today's All-Star news about Jared Walsh and Shohei Ohtani  https://t.co/XXZnJK6Cs2
1734,0,Jared Walsh has also been selected to the All-Star Game. First time since 2015 the #Angels have had three All-Stars.
1735,0,"Shohei Ohtani has also made the All-Star Game as a pitcher. First player in MLB history to make the ASG as both a position player and pitcher.  As it happens, this was today's @latimessports front page (and the story here:  https://t.co/P6AJb5nhAZ)  https://t.co/4CW98YmxIp"
1736,0,"Patrick Sandoval is through four scoreless innings. After loading the bases in the first, he has retired nine of the last 11 batters. Already up to seven strikeouts, too  More live coverage of the game here:  https://t.co/U2fzxldHJP"
1737,0,Here was the Ohtani home run  His MLB-leading 31st of the season. That ties Hideki Matsui for most in a single season by a Japanese-born player.  #OhtaniExitVeloWatch: 112.5 mph (it also went 459 feet)  https://t.co/Z6id3V5uJv
1738,0,So did Anthony Rendon
1739,0,Shohei Ohtani just went deep
1740,0,Latest chapter in the Anaheim/LA saga:
1741,0,Fourth of July flyover  https://t.co/RABd8P4kX3
1742,0,#Angels today: LHP Patrick Sandoval vs. RHP Thomas Eshelman  https://t.co/iZZhvWFP14
1743,1,"Let's try this again...  Jose Rojas is being activated as the 26th man. Justin Upton is NOT ready to return.  Maddon on Upton: ""He's doing better. He's still not quite ready. I thought it may have been ready by now, but it's not ... I'm wanting it to be any day now."""
1744,0,"The #Angels haven't announced any roster moves yet this morning, but Jose Rojas is here in Anaheim taking pregame grounders  After playing with only 25 players on the active roster last night, Joe Maddon said they'd be back to a full 26 today"
1745,0,More on Griffin Canning going down from @MikeDiGiovanna:
1746,0,@TLeftist Yes
1747,0,Maddon confirmed this would be Ohtani's last pitching start before the All Star break
1748,0,"Maddon said it's most likely that one of Bundy, Canning or Quintana would be put back in the rotation when they return to six. But, Maddon didn't rule out considering other potential options too"
1749,0,"The #Angels can stick with a five-man rotation until the All Star break because they have an off-day next week, but Joe Maddon said he expects the team would go back to a six-man rotation after the break (they have another off day on July 21, then play 18-straight days)"
1750,0,"Joe Maddon said the big thing Griffin Canning needs to work on is FB command, and let his other stuff play off that:  ""We need him to be more consistent as we move this whole thing forward ... He'll be back, and hopefully a better version of him returns."""
1751,0,@halodadslfl Suarez was already in the rotation. He replaced Bundy and is scheduled to start on Monday  https://t.co/T5uVTgK7J8
1752,0,"Canning has been up &amp; down this year: 8.40 ERA in April, 3.80 ERA in May+June, 2.2ip/6er last night  Overall, had 5.60 ERA in 62.2 ip (and just a 0.1 fWAR)  He's the third starter removed from the rotation in the last couple weeks, after Bundy &amp; Quintana were put in bullpen"
1753,0,The #Angels have optioned Griffin Canning
1754,0,Seems like a good time to share again…   https://t.co/P6AJb55GJr
1755,1,"Shohei Ohtani has been officially announced as the starting American League DH in the All-Star Game  Mike Trout also was voted in by the fans, though he remains out with his calf strain"
1756,0,A new name is entering the #Angels rotation   https://t.co/T5uVTgswRA
1757,0,"#Angels starters vs. Orioles will now be Canning, Cobb, Sandoval  Suarez will start on Monday against the Red Sox instead  Maddon said this isn't a one-start thing for Suarez. He's going to get a run in the rotation."
1758,0,"That day was supposed to be an off-day for the #Angels before the start of a 10-game road trip  That trip will now go: NYY &gt;&gt; DET &gt;&gt; CLE &gt;&gt; Williamsport, PA (LLWS Game) &gt;&gt; BAL"
1759,0,Today's #Angels game has been postponed
1760,0,"@JeffFletcherOCR Yes, some (very good) stuff happened in that too"
1761,0,There was some stuff that happened last night too  https://t.co/6PMd3cYQTR
1762,0,#Angels today ... and the not-so-promising weather forecast  https://t.co/ILFiG4RzSG
1763,0,More on Suarez:  https://t.co/aQghNN9TCk
1764,0,Projected #Angels rotation for this weekend against Baltimore -- including José Suarez in Dylan Bundy's place on Sunday  https://t.co/6V0G3BFcQz
1765,0,Six hours later...  https://t.co/6PMd3dgsir
1766,0,Here’s how the scorebook looked on that one…  https://t.co/4RGNR7fc6v
1767,0,"Joe Maddon said the game was ""close"" to being called during the second rain delay: ""But you looked at the map and you saw it was going to do exactly what it did, it was going to stop."""
1768,0,"Final: Angels 11, Yankees 8  #Angels are 39-41  I'm just gonna refer you to this:  https://t.co/98o4brcvD0"
1769,0,The top of the ninth is finally over. The Angels scored seven runs. Here's how...  Walk Fielder's choice Walk Walk Grand slam Walk Single Strikeout 2-RBI single RBI double Strikeout  Raisel Iglesias will pitch the bottom of the ninth  It's 11-8 #Angels
1770,0,"Five minutes ago, the Yankees fans here were on their feet and chanting ""Let's go Yankees""  Now, they're chanting ""Fire Boone"""
1771,0,"Pinch-hitter Luis Rengifo drills a two-run single into left. Six runs in the ninth for the Angels. They have their first lead since the first inning.  10-8 Angels, T9"
1772,0,Here's how we got here...  https://t.co/KgJ66zotQw
1773,0,GRAND SLAM. TIE GAME
1774,0,Aroldis Chapman has walked the bases loaded with one out in the ninth. Jared Walsh comes up representing the tying run...
1775,0,"Stassi just took a foul ball off his mask and was shaken up, but is staying in the game after being checked out by trainers"
1776,0,"Meanwhile, Brett Gardner just took Mike Mayers deep  8-4 Yankees, B8"
1777,0,Part of a double switch. Stassi will be due up third in the ninth.
1778,0,"Kurt Suzuki struck out to end the eighth, and now Max Stassi is coming into the game as catcher to begin the bottom of the inning"
1779,0,Steve Cishek got out to the mound a little early during the seventh inning stretch  https://t.co/4WeNqe7QVh
1780,0,Tony Watson gave the Angels 1.1 innings (and an at-bat)  Now Steve Cishek enters with two on and one out in the sixth
1781,0,The trade deadline is in 25 days. The area the Astros could stand to upgrade is obvious. So ... which relievers could they target?  https://t.co/iQ6erXofDx
1782,0,@Joshstros Dusty prefers the four-man bench.
1783,0,"Optioning three players and activating only two suggests someone else will be activated tomorrow. Bryan Abreu threw back to back days in Triple A on Friday and Saturday. He's probably ready. Joe Smith seems close, too."
1784,0,"Yordan Alvarez and Martín Maldonado will be active for the Astros’ series opener against the A’s tomorrow.  Garrett Stubbs, Ralph Garza and Peter Solomon were optioned to Triple A after yesterday’s game."
1785,0,"Francis Martes went unclaimed on outright waivers, so he remains with the Astros as a non-40-man roster minor leaguer."
1786,0,"Jose Altuve, Carlos Correa and Michael Brantley made the All-Star team as a result of the vote among players, managers and coaches. Ryan Pressly was among nine AL players selected by MLB."
1787,0,Most All-Star Game selections as a member of the Astros  Craig Biggio: 7 Jose Altuve: 7 Lance Berkman: 5
1788,0,The Astros have four All-Stars:  Jose Altuve (7th time) Michael Brantley (5th time) Carlos Correa (2nd time) Ryan Pressly (2nd time)
1789,0,Yordan Alvarez is on paternity leave. Taylor Jones is back up from Triple A.
1790,0,What a rise by Teoscar Hernández. Signed with the Astros for only $20k out of the Dominican Republic 10 years ago. Went unselected in the 2015 Rule 5 Draft. Was traded to the Blue Jays for a rental reliever in 2017. Now a starting outfielder in the 2021 All-Star Game.
1791,0,"The Red Sox may piggyback starters or taper some of them back in the second half coming of a short season last year. Now fully healthy Tanner Houck will be in the mix.  “There’s no restriction at all with any pitches thrown. It’s Tanner Houck electricity.""  https://t.co/Kmtp2Apcd6"
1792,0,"The past 18 months have required a lot of patience from Tanner Houck.  With plans to reshuffle the Red Sox rotation post All-Star break, Houck appears poised to play a big role in second half  https://t.co/Kmtp2Apcd6"
1793,1,"The Red Sox announced they reinstated RHP Eduard Bazardo from the minor league IL, recalled him from Worcester and placed him on the 60-day IL with a right lat strain. That move opens up a spot on the 40-man roster."
1794,0,Chris Sale will throw two innings tomorrow in Fort Myers. It should be his last live BP before a rehab assignment.  RHP Connor Seabold is scheduled to throw three innings in Fort Myers tomorrow too.
1795,0,Christian Arroyo has been activated and will play second today. Michael Chavis optioned back to Worcester.
1796,0,"Rafael Devers' defense is visibly improving. He's never finished a season with a positive DRS and now owns a 3 DRS through 80 games.   “You can put everything in perspective, but one of the things is consistency.""   On how he's gotten to a point:   https://t.co/dfjLQlQZUH"
1797,0,(OK time for bed how do I turn these fireworks off?)
1798,0,@Insufficientl15 haha well thanks. Defensive runs saved measures how many runs a player saves (or costs) his team relative to a league average player at his position. A positive number means he's above average
1799,0,Rafael Devers has never finished a season with a postive DRS. He currently has a 3 DRS ranking him among some of the best third basemen in the league in the midst of his first All-Star season. On Devers’ markedly improved defense this year:  https://t.co/dfjLQlQZUH
1800,0,"Minor league promotions usually happen around the All-Star break. Yorke is already playing in a league above his age, but hitting so well, curious to see if he's promoted to High-A Greenville. Red Sox surprised everyone with that pick a year ago, but he's doing well so far"
1801,0,"Long, but interesting quote from Cora on the coaching staff's role in helping this Red Sox team win and how they're clicking on (most) cylinders. There's a quiet confidence they've been exuding all year, even after they lose like last night.  https://t.co/MvW7NOEanh"
1802,0,"Red Sox at Athletics: Hernández CF, Verdugo RF, Martinez DH, Devers 3B, Vázquez C, González SS, Santana LF, Dalbec 1B, Chavis 2B, Pivetta P"
1803,0,"Cora said even though Martinez doesn't play OF often, he's always on top of playing catch and long tossing to keep his arm fresh.  Cora also said the Gonzalez SB attempt was his own fault, gave the wrong sign. Said Santana's attempt was a chance they don't want to take in extras"
1804,0,That one snaps the Red Sox winning streak at eight games.
1805,0,"In his last 15 games, Kiké Hernandez is 16-for-53 (.302) with four doubles, five homers and 12 runs driven in."
1806,0,JD Renfroe over here. This game is what you’d call nuts.
1807,0,@CealeyGodwin Haha I think they'd eventually go to Marwin since he pitched in a blowout game for them earlier this year
1808,0,@mikeMaher Agreed. That’s why I’ve been writing and tweeting so much about it. It’s fascinating to me. And that he’s so open about it
1809,0,"Sawamura strands the runners for Richards.   Richards’ final line: 5+ IP, 5 H, 2 R, 2 ER, 3 BB, 2 K. 92 pitches, 60 strikes, 6 swing/miss"
1810,0,"Richards threw 20 changeups last start, his first using the pitch. He's thrown five tonight, first swing/miss was on the first pitch of the AB to Olson. Adding the change and curve helps mix up his sequences. Obviously this is a HUGE work in progress but 5 IP, 3 H, 1 R so far"
1811,0,ICYMI: @chadjennings22's oral history on the 20-year anniversary:  https://t.co/SYsrfQgEAs
1812,0,Cora had thought Wednesday but sounds like Ohtani on Tuesday
1813,0,"That was Richards’ first changeup tonight. He said this week that while he’s been working on that change and slow curve, the biggest challenge is having the confidence to throw them in a game. He was pretty candid and interesting in discussing all this.  https://t.co/0oyB09ycVB"
1814,0,Cora also the Red Sox might be facing Ohtani Wednesday is the Angels’ rotation stays in line.
1815,1,Cora says Connor Seabold threw a live BP this past week and has been progressing well.
1816,0,"Cora reiterates what he's said before about the post All-Star break rotation: ""We'll reshuffle the rotation to give certain guys rest."""
1817,0,"Red Sox at Athletics: Hernández 2B, Verdugo DH, Martinez LF, Bogaerts SS, Devers 3B, Renfroe RF, Vázquez C, Dalbec 1B, Santana CF, Richards P"
1818,0,@bradfo maybe it's a 33 thing
1819,0,"More weekend reading: Franchy Cordero's resurgence at Triple-A Worcester and work at a new position could help him return to Boston sooner than later.  In 29 games at Worcester, Cordero is hitting .382 with an 1.182 OPS and starting to work out at first  https://t.co/TFSMhvNR3b"
1820,0,Weekend reading:   Garrett Richards takes the mound again today.  Inside the process of learning to throw a new changeup (thanks in part to Eduardo Rodriguez) and super slow curveball as he reshapes his repertoire on the fly in between starts  https://t.co/0oyB09ycVB
1821,1,"Christian Arroyo (bone bruise) is rehabbing in Worcester the next couple days, but Alex Cora says he will likely meet the team in LA on Monday. Plawecki is with the team right now and still working his way back from the hamstring strain, but could be activated in an emergency."
1822,0,"Duran leading off for the WooSox tonight so no call up just yet, even though he’s not on the US Olympic roster."
1823,0,"Red Sox at Athletics: Hernández CF, Verdugo LF, Bogaerts SS, Devers DH, Renfroe RF, Gonzalez 3B, Vázquez C, Santana 1B, Chavis 2B, Rodriguez P"
1824,0,@ETD51 @MattKalman Thanks!
1825,0,@MattKalman Thanks!
1826,0,@TonyRBranco Thanks!!
1827,0,"“I don’t have anything to hide. I never was a Spider Tack guy...When I got to the big leagues in 2011 and I was having trouble gripping the ball, this is what was shown to me. To be honest, I don’t know a lot of people over the years that didn’t at least use rosin and sunscreen."""
1828,0,Garrett Richards hasn't been shy about discussing his transition away from using sunscreen and rosin.  He detailed the process of learning how to throw a changeup and super slow curve on the fly in between starts over the past week.  https://t.co/0oyB09ycVB
1829,0,@lindseyadler Thank ya!
1830,0,@BobBradley554 Bob! Thanks so much! I remember those days (and the 19th hole) fondly. Hope you’re doing well!
1831,0,"Also in here, Richards had some interesting comments on sticky stuff:  ""Do I feel a little bit like, ‘Damn we were doing something wrong the whole time?’ Yeah, I do feel that way. But in all fairness, I don’t think we knew we were doing something wrong.""  https://t.co/0oyB09ycVB"
1832,0,Talked to Garrett Richards for a while about what it's like reshaping his repertoire on the fly in between starts. Eduardo Rodriguez helped him with his new changeup and pitching coach Dave Bush has been invaluable. Inside Richards' process:  https://t.co/0oyB09ycVB
1833,1,An early July rehab assignment followed by about five starts lines up with that mid August return target
1834,0,Christian Arroyo is on the field taking some grounders before batting practice.
1835,0,"@TheVirk51 No it was never mid-July, they’d said mid summer. At this point it’s looking like mid August. If he goes on rehab assignment in the next week or and throws five starts, he could be ready early/mid August"
1836,0,Chris Sale’s second session throwing to batters is underway  https://t.co/E9BCwhIXu7
1837,0,@BRobertSchultz @TheAthletic Hey thanks so much!
1838,0,@TheRadioMike I’ll be back soon and will make sure to do so!
1839,0,"@CostaRica79 Well it is named Polar Park, so if they don’t have dibs on the goods then no one will"
1840,0,Franchy Cordero’s resurgance at Triple-A and work at a new position could help lead him back to Boston.  https://t.co/TFSMhvNR3b
1841,0,But of course the best part is catching up with @JoeyMacHockey and @BillBallouTG
1842,0,Also added perk is the free Polar seltzer in the press box.  https://t.co/C7kEcjqtIz
1843,0,"Polar Park is nice, in case you were wondering.  https://t.co/XN8hLbKo5v"
1844,0,"A new changeup, a slower curveball and a bucket of ice.   That’s how Garrett Richards survived what began as an ugly start and ended in a Red Sox victory on Monday night.  https://t.co/AVTL31L5cv"
1845,0,"Regarding Richards' increased sinker usage, he said it's actually not a sinker but a split changeup he developed earlier this week. Savant initially read it as a sinker, but this is a completely new pitch. Richards also said he stuck his arm in the cooler so he'd stop sweating."
1846,0,"@JoeyMacHockey So, so, so many phones for high school round-ups. And plenty of agate shifts, too! Also miss (sort of) the phone calls from the regulars asking for scores of whatever random NBA or MLB game that could easily be looked up online."
1847,0,"@RecitsSox yeah I just noticed the same thing. It seems a bit wonky tonight. It had four through the first two innings, then went up to 20 by the end, now it seems like it's at 2... I'll ask  Richards says post game about it"
1848,0,"Also in here, the Red Sox only need Richards to throw one more start (July 3) before the break. His next lines up with July 8, but it's an off day. They could skip him to give him extra time on either side of the break to continue refining these pitches.  https://t.co/XUN9LenMeN"
1849,0,"@ncolby33 I don't know, I know what you're getting at, but I think they let him work through this. They really only need one more start out of him before the All-Star break then can give him like 10 days to work on things which I think could help"
1850,0,And Renfroe's second homer of the night gives the Red Sox a 6-5 lead and takes Richards off the hook.
1851,0,"Richards final line: 5.2 IP, 11 H, 5 R, 5 ER, 0 BB, 3 K. 88 pitches, 64 strikes. Threw 20 sinkers, nearly a third the number of sinkers he threw last season."
1852,0,"Cora comes to get Richards after 5 2/3 innings with a runner on first. Sawamura entering. Richards' first two innings were *brutal*, making the in-game adjustments in the third, fourth and fifth pretty remarkable."
1853,0,Garrett Richards back out for the sixth inning at 86 pitches.
1854,0,"Richards with three homers allowed in the first two innings, has settled down over the next three allowing three singles. Got Sal Perez and Emmanuel Rivera to strike out swinging on 95 mph fastballs."
1855,0,Hernandez had his pants pulled way above his knees yesterday. Today they are down.   He has hit a leadoff homer in both games.  An investigation into this matter will commence. I'll report my findings soon.
1856,0,"*four sinkers.   (Cue the joke about him already throwing a stinker.)   But either way, this is going to be a work in progress."
